model,input_file_path,entity_id,gen_model,task,Timestamp,gpu,output_file_path,num_designs,wall_time_task,score,global_score,fixed_chains,designed_chains,CA_model_name,git_hash,seed
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_585c5219-c551-423a-ba6d-4c863753bea9.pdb,585c5219-c551-423a-ba6d-4c863753bea9,RFdiffusion_150it,Sequence Redesign,2024-05-16 02:32:47.490721,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_585c5219-c551-423a-ba6d-4c863753bea9.fa,10,37.1595618724823 Seconds,2.9316,2.7989,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,771
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_47baf51b-275c-40d4-9ecf-575435a9b43e.pdb,47baf51b-275c-40d4-9ecf-575435a9b43e,RFdiffusion_150it,Sequence Redesign,2024-05-16 02:33:24.710862,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_47baf51b-275c-40d4-9ecf-575435a9b43e.fa,10,38.39081168174744 Seconds,2.938,2.7903,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,15
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_8d72f918-8456-442f-80c4-d4bb75e2f83d.pdb,8d72f918-8456-442f-80c4-d4bb75e2f83d,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:49:40.003230,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_8d72f918-8456-442f-80c4-d4bb75e2f83d.fa,10,20.88887095451355 Seconds,2.9435,2.9435,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,256
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_b21d2247-fa03-4f61-9a9d-e60de42058e8.pdb,b21d2247-fa03-4f61-9a9d-e60de42058e8,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:50:00.924549,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_b21d2247-fa03-4f61-9a9d-e60de42058e8.fa,10,21.791635274887085 Seconds,3.0057,3.0057,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,349
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_8d69b48f-4c4a-40c7-9f77-a2292ed117c1.pdb,8d69b48f-4c4a-40c7-9f77-a2292ed117c1,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:50:22.761332,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_8d69b48f-4c4a-40c7-9f77-a2292ed117c1.fa,10,20.382549047470093 Seconds,2.9566,2.9566,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,962
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_da316ead-f92c-436d-ba1e-3c8df4dc194b.pdb,da316ead-f92c-436d-ba1e-3c8df4dc194b,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:50:43.175405,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_da316ead-f92c-436d-ba1e-3c8df4dc194b.fa,10,21.99821448326111 Seconds,2.9544,2.9544,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,383
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_7fe54120-6687-4dc8-9d09-132f94e32207.pdb,7fe54120-6687-4dc8-9d09-132f94e32207,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:51:05.206260,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_7fe54120-6687-4dc8-9d09-132f94e32207.fa,10,20.379921436309814 Seconds,3.0361,3.0361,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,158
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_82025020-563a-4432-bbf0-56a529cac36f.pdb,82025020-563a-4432-bbf0-56a529cac36f,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:51:25.618577,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_82025020-563a-4432-bbf0-56a529cac36f.fa,10,21.98633623123169 Seconds,3.0105,3.0105,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,876
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_bc055d56-016d-45b5-9169-6ef83d2f1545.pdb,bc055d56-016d-45b5-9169-6ef83d2f1545,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:51:47.637182,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_bc055d56-016d-45b5-9169-6ef83d2f1545.fa,10,20.086716175079346 Seconds,3.0240,3.0240,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,232
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_8984e14a-be34-418d-a843-d26b034821d1.pdb,8984e14a-be34-418d-a843-d26b034821d1,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:52:07.755144,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_8984e14a-be34-418d-a843-d26b034821d1.fa,10,21.509739637374878 Seconds,2.9556,2.9556,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,540
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_5e2aab60-77a2-4626-8a51-5c2b2f5f8320.pdb,5e2aab60-77a2-4626-8a51-5c2b2f5f8320,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:52:29.294299,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_5e2aab60-77a2-4626-8a51-5c2b2f5f8320.fa,10,20.700639724731445 Seconds,2.8675,2.8675,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,658
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_e0639e6e-50fc-472c-91c0-929128032e5d.pdb,e0639e6e-50fc-472c-91c0-929128032e5d,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:52:50.028126,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_e0639e6e-50fc-472c-91c0-929128032e5d.fa,10,21.587850332260132 Seconds,2.8672,2.8672,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,450
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_307e718b-cf50-4279-acb9-c0d522e5dc51.pdb,307e718b-cf50-4279-acb9-c0d522e5dc51,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:53:11.650511,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_307e718b-cf50-4279-acb9-c0d522e5dc51.fa,10,20.28302574157715 Seconds,2.9046,2.9046,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,540
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_8b982646-8d0b-4e04-b2c0-81f0997586e7.pdb,8b982646-8d0b-4e04-b2c0-81f0997586e7,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:53:31.979927,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_8b982646-8d0b-4e04-b2c0-81f0997586e7.fa,10,21.684815883636475 Seconds,2.9730,2.9730,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,510
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_22b2898c-5633-4a82-bd32-595147055472.pdb,22b2898c-5633-4a82-bd32-595147055472,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:53:53.698029,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_22b2898c-5633-4a82-bd32-595147055472.fa,10,20.588943243026733 Seconds,3.0501,3.0501,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,590
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_f1086e2d-bb67-45d0-ac73-eeb9bc962bfd.pdb,f1086e2d-bb67-45d0-ac73-eeb9bc962bfd,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:54:14.327284,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_f1086e2d-bb67-45d0-ac73-eeb9bc962bfd.fa,10,21.683549404144287 Seconds,2.9559,2.9559,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,380
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_7f56fe1b-ee5b-4d4d-9bf8-21a91042a21c.pdb,7f56fe1b-ee5b-4d4d-9bf8-21a91042a21c,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:54:36.058438,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_7f56fe1b-ee5b-4d4d-9bf8-21a91042a21c.fa,10,20.492738008499146 Seconds,2.9158,2.9158,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,575
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_1d548615-1bbe-4da2-89df-23f12adcaa2d.pdb,1d548615-1bbe-4da2-89df-23f12adcaa2d,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:54:56.584856,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_1d548615-1bbe-4da2-89df-23f12adcaa2d.fa,10,21.29374647140503 Seconds,2.9760,2.9760,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,773
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_29d39bd2-8aed-4d7b-839f-9a9820a3ff5b.pdb,29d39bd2-8aed-4d7b-839f-9a9820a3ff5b,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:55:17.912619,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_29d39bd2-8aed-4d7b-839f-9a9820a3ff5b.fa,10,21.090820789337158 Seconds,2.9371,2.9371,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,624
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_09711a3d-6e73-4630-a0d0-e1d64207c1bc.pdb,09711a3d-6e73-4630-a0d0-e1d64207c1bc,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:55:39.035479,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_09711a3d-6e73-4630-a0d0-e1d64207c1bc.fa,10,21.283151388168335 Seconds,3.0436,3.0436,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,245
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_c7e48423-f9a0-4c3c-b216-916ebad05550.pdb,c7e48423-f9a0-4c3c-b216-916ebad05550,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:56:00.348841,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_c7e48423-f9a0-4c3c-b216-916ebad05550.fa,10,20.498698472976685 Seconds,2.9651,2.9651,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,344
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_b99a8e9e-6491-4c28-96f9-1a428146b9eb.pdb,b99a8e9e-6491-4c28-96f9-1a428146b9eb,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:56:20.889282,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_b99a8e9e-6491-4c28-96f9-1a428146b9eb.fa,10,21.899373054504395 Seconds,3.0986,3.0986,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,996
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_4d40427d-cca3-48cd-bbb0-5ac45a1e7d8b.pdb,4d40427d-cca3-48cd-bbb0-5ac45a1e7d8b,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:56:42.820135,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_4d40427d-cca3-48cd-bbb0-5ac45a1e7d8b.fa,10,20.37935519218445 Seconds,3.0116,3.0116,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,294
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_06cf0746-2554-44be-889c-9544f76be11d.pdb,06cf0746-2554-44be-889c-9544f76be11d,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:57:03.244766,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_06cf0746-2554-44be-889c-9544f76be11d.fa,10,21.489826917648315 Seconds,2.9137,2.9137,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,810
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_418eb891-b33a-468b-8e68-05726b74271d.pdb,418eb891-b33a-468b-8e68-05726b74271d,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:57:24.768533,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_418eb891-b33a-468b-8e68-05726b74271d.fa,10,20.889440774917603 Seconds,2.7868,2.7868,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,919
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_62a78f80-89b8-4e3d-81cc-d7b6748ffda7.pdb,62a78f80-89b8-4e3d-81cc-d7b6748ffda7,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:57:45.707468,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_62a78f80-89b8-4e3d-81cc-d7b6748ffda7.fa,10,20.40045928955078 Seconds,2.9489,2.9489,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,184
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_99cb7d49-32d4-4c8c-809b-73c203ea7ae7.pdb,99cb7d49-32d4-4c8c-809b-73c203ea7ae7,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:58:06.142584,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_99cb7d49-32d4-4c8c-809b-73c203ea7ae7.fa,10,19.98935294151306 Seconds,2.9045,2.9045,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,688
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_e1fe870f-fa65-4675-a1ad-863d95ab0ca4.pdb,e1fe870f-fa65-4675-a1ad-863d95ab0ca4,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:58:26.169554,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_e1fe870f-fa65-4675-a1ad-863d95ab0ca4.fa,10,21.199627161026 Seconds,2.8619,2.8619,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,620
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_ee390362-61a9-4d2a-8fb5-8ecf3e4dd5e2.pdb,ee390362-61a9-4d2a-8fb5-8ecf3e4dd5e2,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:58:47.402227,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_ee390362-61a9-4d2a-8fb5-8ecf3e4dd5e2.fa,10,20.585651397705078 Seconds,2.9385,2.9385,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,185
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_ee374e73-08cb-464f-b5f7-0df93727a650.pdb,ee374e73-08cb-464f-b5f7-0df93727a650,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:59:08.026039,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_ee374e73-08cb-464f-b5f7-0df93727a650.fa,10,20.68778395652771 Seconds,2.8950,2.8950,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,431
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_63be6124-f67d-46a2-a83f-e9b7f38049cb.pdb,63be6124-f67d-46a2-a83f-e9b7f38049cb,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:59:28.746796,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_63be6124-f67d-46a2-a83f-e9b7f38049cb.fa,10,21.7943913936615 Seconds,2.9483,2.9483,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,859
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_8e5dc2d9-929d-41bf-af7c-ab6653abc049.pdb,8e5dc2d9-929d-41bf-af7c-ab6653abc049,RFdiffusion_150it,Sequence Redesign,2024-06-23 08:59:50.575492,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_8e5dc2d9-929d-41bf-af7c-ab6653abc049.fa,10,20.08327579498291 Seconds,2.8986,2.8986,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,243
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_3d712958-6f3c-410b-8ef6-57287f033282.pdb,3d712958-6f3c-410b-8ef6-57287f033282,RFdiffusion_150it,Sequence Redesign,2024-06-23 09:00:10.691953,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_3d712958-6f3c-410b-8ef6-57287f033282.fa,10,20.879979372024536 Seconds,2.8897,2.8897,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,983
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_a9424446-677f-4430-8b90-8efa1cb0ab16.pdb,a9424446-677f-4430-8b90-8efa1cb0ab16,RFdiffusion_150it,Sequence Redesign,2024-06-23 09:00:31.619778,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_a9424446-677f-4430-8b90-8efa1cb0ab16.fa,10,20.8928120136261 Seconds,2.8261,2.8261,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,565
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_ffe02399-311d-4bbe-aeb7-e50c0a6ab004.pdb,ffe02399-311d-4bbe-aeb7-e50c0a6ab004,RFdiffusion_150it,Sequence Redesign,2024-06-23 09:00:52.546765,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_ffe02399-311d-4bbe-aeb7-e50c0a6ab004.fa,10,22.197940826416016 Seconds,3.0463,3.0463,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,894
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_86ebc4dc-ac92-4876-8310-f93f7f275102.pdb,86ebc4dc-ac92-4876-8310-f93f7f275102,RFdiffusion_150it,Sequence Redesign,2024-06-23 09:01:14.786315,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_86ebc4dc-ac92-4876-8310-f93f7f275102.fa,10,20.478334426879883 Seconds,3.1013,3.1013,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,72
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_4c364680-c658-4672-be50-accce538611a.pdb,4c364680-c658-4672-be50-accce538611a,RFdiffusion_150it,Sequence Redesign,2024-06-23 09:01:35.299160,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_4c364680-c658-4672-be50-accce538611a.fa,10,20.88646626472473 Seconds,2.9443,2.9443,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,969
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_b9979dad-ca9d-48a7-8c8f-b367804d963b.pdb,b9979dad-ca9d-48a7-8c8f-b367804d963b,RFdiffusion_150it,Sequence Redesign,2024-06-23 09:01:56.237585,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_b9979dad-ca9d-48a7-8c8f-b367804d963b.fa,10,20.577774047851562 Seconds,2.9699,2.9699,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,743
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_23eb50a6-116c-40a3-9b08-d2233f2e0f88.pdb,23eb50a6-116c-40a3-9b08-d2233f2e0f88,RFdiffusion_150it,Sequence Redesign,2024-06-23 09:02:16.849215,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_23eb50a6-116c-40a3-9b08-d2233f2e0f88.fa,10,21.09123396873474 Seconds,2.9149,2.9149,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,468
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_b56becd0-f0b9-471e-801e-5c06ecd73e1c.pdb,b56becd0-f0b9-471e-801e-5c06ecd73e1c,RFdiffusion_150it,Sequence Redesign,2024-06-23 09:02:37.982174,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_b56becd0-f0b9-471e-801e-5c06ecd73e1c.fa,10,20.680659770965576 Seconds,2.9346,2.9346,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,306
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_3e1db870-1bcb-4a36-b9b0-28adce92b0a6.pdb,3e1db870-1bcb-4a36-b9b0-28adce92b0a6,RFdiffusion_150it,Sequence Redesign,2024-06-23 09:02:58.693102,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_3e1db870-1bcb-4a36-b9b0-28adce92b0a6.fa,10,21.70506000518799 Seconds,2.9352,2.9352,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,423
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_tev_mono_5bf2e0e6-d9f0-4580-a3eb-6ebceec793e2.pdb,5bf2e0e6-d9f0-4580-a3eb-6ebceec793e2,RFdiffusion_150it,Sequence Redesign,2024-06-23 09:03:20.429099,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_tev_mono_5bf2e0e6-d9f0-4580-a3eb-6ebceec793e2.fa,10,20.89363718032837 Seconds,2.9794,2.9794,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,385
